lfhf,pnn50,sloc,ted,elapsed-seconds,label
0.0,0.04,22,3,30,0
0.0,0.04,22,3,33,0
0.0,0.04,22,3,36,0
0.0,0.04,22,3,40,0
0.0,0.04,22,3,43,0
0.0,0.03,22,3,46,0
0.0,0.03,22,3,49,0
0.0,0.03,22,3,52,0
0.0,0.03,22,3,56,0
0.0,0.03,22,3,59,0
0.0,0.03,22,3,62,0
0.0,0.03,22,3,65,0
0.0,0.03,22,3,68,0
0.0,0.03,22,3,72,0
0.0,0.03,22,3,75,0
0.0,0.03,22,3,78,0
0.0,0.03,22,3,81,0
0.0,0.03,22,3,84,0
0.0,0.03,22,3,88,0
0.0,0.03,22,3,91,0
0.0,0.03,22,3,95,0
0.0,0.03,22,3,97,0
0.0,0.03,22,3,102,0
0.0,0.03,22,3,104,0
0.0,0.03,22,3,107,0
0.0,0.02,22,3,110,0
0.0,0.02,22,3,113,0
0.0,0.02,22,3,118,0
0.0,0.01,22,3,120,0
0.0,0.01,22,3,123,0
0.0,0.01,22,3,126,0
0.0,0.01,22,3,129,0
0.0,0.01,22,3,132,0
0.0,0.01,28,2,1,0
0.0,0.01,28,2,4,0
0.0,0.01,28,2,7,0
0.0,0.01,28,2,10,0
0.0,0.01,28,2,13,0
0.0,0.0,28,2,17,0
0.0,0.0,28,2,20,0
0.0,0.0,28,2,23,0
0.0,0.0,28,2,26,0
0.0,0.0,28,2,29,0
0.0,0.0,28,2,33,0
0.0,0.0,28,2,36,0
0.0,0.0,28,2,39,0
0.0,0.0,28,2,42,0
0.0,0.0,28,2,45,0
0.0,0.0,28,2,49,0
0.0,0.0,35,2,2,0
0.0,0.0,35,2,5,0
0.0,0.0,35,2,8,0
0.0,0.0,35,2,11,0
0.0,0.0,35,0,1,0
0.0,0.0,35,0,4,0
0.0,0.0,35,0,1,0
0.0,0.0,35,0,4,0
0.0,0.0,35,0,7,0
0.0,0.0,35,0,11,0
0.0,0.0,35,0,14,0
0.0,0.0,35,0,17,0
0.0,0.0,35,0,20,0
0.0,0.0,35,0,23,0
0.0,0.0,35,0,27,0
0.0,0.0,35,0,30,0
0.0,0.0,35,0,33,0
0.0,0.0,35,0,36,0
0.0,0.0,35,0,39,0
0.0,0.0,35,0,43,0
0.0,0.0,35,0,46,0
0.0,0.0,42,2,1,0
0.0,0.0,42,2,4,0
0.0,0.0,42,2,7,0
0.0,0.0,42,0,2,0
0.0,0.0,42,0,5,0
0.0,0.0,42,0,8,0
0.0,0.0,42,0,11,0
0.0,0.0,42,0,14,0
0.0,0.0,42,0,18,0
0.0,0.0,42,0,21,0
0.0,0.0,42,0,24,0
0.0,0.0,42,0,27,0
0.0,0.0,42,0,30,0
0.0,0.0,42,0,34,0
0.0,0.0,42,0,37,0
0.0,0.0,42,0,40,0
0.0,0.0,42,0,43,0
0.0,0.0,42,0,46,0
0.0,0.0,42,0,49,0
